,Unnamed: 0,name,country,city,town,address,total space (sqft),colocation space (sqft),total power (MW),latitude,longitude
957,988,China Telecom,china, Shanghai,Putuo,,,,,31.2323437,121.4691024
958,989,China Telecom,china, Jiangsu Sheng, Changzhou Shi,Jintan Qu,,,,33.0000001,119.9999999
959,990,MOD Mission Critical,usa, NC, Raleigh,5301 Departure Drive,40000,36000,2,35.6729639,-79.0392919
960,991,China Telecom,china, Jiangsu, Suzhou, Wuzhong District,,,,33.0000001,119.9999999
961,992,Enzu,usa, CA, Santa Clara,2151 Mission College Boulevard,,,,36.7014631,-118.755997
962,993,"Ascenty, a Digital Realty Company",brazil,hortolandia, 4 - Jardim Santa Izabel,Rua Papa João Paulo II,43055.64,,7,-22.8620175,-47.2164219
963,994,China Telecom,china, Jiangsu, Suzhou,Taicang,,,,33.0000001,119.9999999
964,995,China Telecom,china, Shanghai Shi, Pudong Xinqu, Lu Jia Zui,,,,31.2323437,121.4691024
965,996,Colocation America,usa, NY, New York,111 8th Avenue,3000000,104814,,43.1561681,-75.8449946
966,997,China Telecom,china, Guangdong, Jieyang,Rongcheng,,,,23.1357694,113.1982688
967,998,China Telecom,china, Jiangsu Sheng, Nantong Shi, Chongchuan Qu,,,,33.0000001,119.9999999
968,999,China Telecom,china, Jiangsu, Nanjing,Qinhuai,,,,33.0000001,119.9999999
969,1000,Digital Realty,usa,TX, Richardson,907 Security Row,138500,,12.75,31.2638905,-98.5456116
970,1001,Cogent Communications,usa, CA, Anaheim,300 S Harbor Blvd,1169,1169,,36.7014631,-118.755997
971,1002,Lumen,usa, CA, Fresno,305 W Napa Ave,30000,9900,,36.7014631,-118.755997
972,1003,Centersquare,usa, FL, Tampa,9310 Florida Palm Drive,96000,96000,9.6,27.7567667,-81.4639835
973,1004,Lumen,usa, PA, Pittsburgh,143 South 25th Street,3661,1208,,40.9699889,-77.7278831
974,1005,"Cato Digital, Inc",usa, VA 20166, Sterling,45901 Nokes Blvd,,,,41.838558,-71.425049
975,1006,Whitelabel IT Solutions,usa, NJ, Hackensack,159 Atlantic Street,20000,12000,2,40.0757384,-74.4041622
976,1007,Centersquare,usa, TN, Gallatin,1398 Gateway Drive,900000,,100,35.7730076,-86.2820081
977,1008,CyrusOne,usa, IA, Council Bluffs,4700 Gifford Road,216000,120000,18,41.9216734,-93.3122705
978,1009,Cologix,usa, CA, Santa Clara,2050 Martin Avenue,84000,,20,36.7014631,-118.755997
979,1010,Expedient,usa, OH, Upper Arlington,5000 Arlington Centre Boulevard,21591,9300,1.6,40.2253569,-82.6881395
980,1011,Struxture,canada, BC, Vancouver,555 West Hastings Street,54000,35000,2.14,55.001251,-125.002441
981,1012,Equinix,china, Shanghai, Pudong,400 Fangchun Road,4539,4388,,31.2323437,121.4691024
982,1013,Digital Realty,usa,CA, Santa Clara,1500 Space Park Drive,52000,,9,36.7014631,-118.755997
983,1014,Digital Realty,germany, 40599 Düsseldorf,In der Steele 39/45,,26000,,109,51.17874293,6.867236993
984,1015,Iron Mountain Data Centers,india, Karnataka, Bengaluru, Whitefield,80000,,4,14.5203896,75.7223521
985,1016,DataBank,usa, NY, New York,60 Hudson Street,1000000,23940,0.74,43.1561681,-75.8449946
986,1017,Lumen,usa, IN, Indianapolis,1902 South East Street,20000,1740,,40.3270127,-86.1746933
987,1018,"Ascenty, a Digital Realty Company",brazil,osasco, 350 - Vila Menck,Av. Roberto Pinto Sobrinho,43055.64,,4,-23.5324859,-46.7916801
988,1019,China Telecom,china, Jiangsu, Nanjing,Pukou,,,,33.0000001,119.9999999
989,1020,H5 Data Centers,usa, AZ, Chandler,2600 West Germann Road,180000,145000,26,34.395342,-111.763275
990,1021,NorthC,netherlands, 3433 PC Nieuwegein,Frieslandhaven 6,,86111,44132,2.5,52.0182714,5.10377702
991,1022,Cologix,usa, FL, Lakeland,2850 Interstate Drive,105000,105000,,27.7567667,-81.4639835
992,1023,Civicos Networking,france, Roubaix,1 Rue d'Orchies,,100,60,0.8,50.6915893,3.1741734
993,1024,CyberNest,germany, Innenstadt I, 60327 Frankfurt,Gutleutstraße 310,,,,53.8658954,10.68586485
994,1025,Lunavi,usa, WY, Cheyenne,340 Progress Circle,,,5,43.1700264,-107.568534
995,1026,Evocative,usa,WA, Seattle,140 4th Avenue North,40000,,4.5,47.2868352,-120.212613
996,1027,Direct LTx,usa, PA, Reading,2561 Bernville Road,300000,110000,6,40.9699889,-77.7278831
997,1028,DC BLOX,usa, SC, Greenville,33 Global Drive,54000,,3,33.6874388,-80.4363743
998,1029,Lumen,usa, CA, Tustin,14452 Franklin Avenue,53000,12294,,36.7014631,-118.755997
999,1030,Lumen,usa, TX, Austin,4207 Smith School Road,75474,3316,,31.2638905,-98.5456116
1000,1032,bigbyte.cc,usa, NM, Albuquerque,123 Central Avenue Northwest,62000,15000,3,34.5802074,-105.996047
1001,1033,Equinix,japan, Chiba, Inzai,Izumino,186000,27577,,35.549399,140.2647303
1002,1034,Telehouse,uk, London E14 2AA,Coriander Avenue,,790071,790071,,51.5156177,-0.0919983
1003,1035,China Telecom,china, Jiangsu, Suzhou, Zhangjiagang,,,,33.0000001,119.9999999
1004,1036,CoreSite,usa, CA, Milpitas,1656 McCarthy Boulevard,76000,,,36.7014631,-118.755997
1005,1037,MOD Mission Critical,netherlands, Noord-Holland, 1096 AM Amsterdam,H.J.E. Wenckebachweg 127,,,,52.7212825,4.820665
1006,1038,Cologix,usa, OH, Columbus,535 Scherers Court,11000,11000,,40.2253569,-82.6881395
1007,1039,Hivelocity,usa, IL, Chicago,350 East Cermak Road,1100000,,100,40.0796606,-89.4337288
1008,1040,Lumen,usa, CA, San Luis Obispo,775 Capitolio Way,35000,6200,,36.7014631,-118.755997
1009,1041,Digital Realty,usa, IL, Northlake,505 North Railroad Avenue,251000,,40,40.0796606,-89.4337288
1010,1042,CoreSite,usa, CA, Los Angeles,200 Bauchet Street,150000,,,36.7014631,-118.755997
1011,1043,DartPoints,usa, NC, Asheville,100 Technology Dr ste c,23000,11200,,35.6729639,-79.0392919
1012,1044,Enzu,netherlands, Amsterdam,Science Park Amsterdam 610,,,,,52.3730796,4.8924534
1013,1045,Telesystem,usa, MI, Monroe,1240 Huber Drive,8800,3600,,43.6211955,-84.6824346
1014,1046,Zenlayer,hong kong, Tseung Kwan O Industrial Estate,3 Chun Cheong Street,,,,,22.284649,114.271717
1015,1047,"Daun Penh Data Center Co., Ltd (DPDC)",cambodia, Phnom Penh,Hun Sen Boulevard,,7965,1044,,11.568271,104.9224426
1016,1048,FIBERTOWN,usa, TX, Bryan,110 N Main St,47000,25000,0.3,31.2638905,-98.5456116
1017,1049,Digital Realty,usa,NY, New York, 6th Avenue,132500,132500,9.5,43.1561681,-75.8449946
1018,1050,Neutron Colocation,usa, ID, Coeur d'Alene,600 West Appleway Avenue,6000,3000,,43.6447642,-114.015407
1019,1051,CoreSite,usa, GA, Marietta,1130 Powers Ferry Place,73000,,,32.3293809,-83.1137366
1020,1052,Lumen,usa, TX, Dallas,1150 Regal Row,10000,1900,,31.2638905,-98.5456116
1021,1053,Limestone Networks,usa, TX, Dallas,400 S Akard St,,,7,31.2638905,-98.5456116
1022,1054,Digital Fortress,usa, WA, Seattle,3101 Western Avenue,24000,,3,47.2868352,-120.212613
1023,1055,Nxtra by Airtel,india, Karnataka, Bengaluru,Whitefield,,,5.5,14.5203896,75.7223521
1024,1056,Hut 8,canada, BC,Vancouver,,6210,4155,1,55.001251,-125.002441
1025,1057,Data Canopy,usa,TX, Allen,2300 Chelsea Boulevard,976000,580000,50,31.2638905,-98.5456116
1026,1058,CyrusOne,usa, TX, San Antonio,9554 Westover Hills Boulevard,372000,196000,36,31.2638905,-98.5456116
1027,1060,Lumen,usa, TX, Austin,2916 Montopolis Dr,11562,2298,,31.2638905,-98.5456116
1028,1061,Cogent Communications,usa, MA, Somerville,59 Inner Belt Road,12000,12000,,18.3414575,-64.9335173
1029,1062,DC BLOX,usa,AL, Huntsville,333 Diamond Drive Northwest,9000,,1.5,,
1030,1063,atNorth,sweden, Kista,Esbogatan 4,,,64583,10.5,59.403311,17.9442849
1031,1064,DataBank,usa,UT, Salt Lake City,179 Social Hall Ave,16000,10610,0.5,39.4225192,-111.714358
1032,1065,NorthC,switzerland, 4142 Münchenstein,Weidenstrasse 41,,37674,23681,6,47.51989248,7.612789691
1033,1066,Struxture,canada, QC, Montreal,1080 Beaver Hall Hill,7500,,5,52.4760892,-71.8258668
1034,1067,Lumen,usa, AZ, Phoenix,17 East Virginia Avenue,5000,2800,,34.395342,-111.763275
1035,1068,Digital Realty,germany, 40599 Düsseldorf,In der Steele 27/43,,58000,,9.6,51.17874293,6.867236993
1036,1069,Expedient,usa, MD, Baltimore,1050 Hull Street,23083,8900,1.5,39.5162401,-76.9382069
1037,1070,DC BLOX,usa, TN, Chattanooga,807 East 16th Street,8000,7000,1,35.7730076,-86.2820081
1038,1071,Hivelocity,usa,VA, Ashburn,21635 Red Rum Dr,,,,37.1232245,-78.4927721
1039,1072,Simple Helix,usa,AL, Huntsville,165 West Park Loop Northwest,,,,,
1040,1073,Cologix,canada, QC, Verdun, Boulevard René Lévesque,12000,12000,2,52.4760892,-71.8258668
1041,1074,China Telecom,china, Hubei, Wuhan, Dongxihu,,,,31.15305035,112.8806423
1042,1075,China Telecom,china, Beijing, Haidian,Yongcheng N Rd,,,,39.9057136,116.3912972
1043,1076,China Telecom,china, Shanghai Shi, Pudong Xinqu, Lu Jia Zui,,,,31.2323437,121.4691024
1044,1077,Flexential,usa, FL 32256, Jacksonville,4905 Belfort Road suite 145,35184,8500,1.39,46.441062,-87.916286
1045,1078,DataBank,usa, MD, Baltimore,300 West Lexington Street,,4080,0.6,39.5162401,-76.9382069
1046,1079,NYI,usa, NY, New York,75 Broad St,22000,22000,2,43.1561681,-75.8449946
1047,1080,China Telecom,china, Sichuan, Deyang,Jingyang,,,,30.5000001,102.4999999
1048,1083,China Telecom,china, Hunan Sheng, Changsha Shi, Yuhua Qu,,,,27.6662087,111.7487063
1049,1084,China Telecom,china, Xinjiang, Kumul, Yizhou,,,,42.4804953,85.4633464
1050,1087,Netshop ISP,malta, Kalkara, Triq Santu Rokku,SmartCity,,,,35.8898771,14.5290867
1051,1088,China Telecom,china, Guangdong, Guangzhou Shi, Tianhe,,,,23.1357694,113.1982688
1052,1089,China Telecom,china, Zhejiang Sheng, Ningbo Shi, Haishu Qu,,,,29.0000001,119.9999999
1053,1090,China Telecom,china, Jilin Sheng, Changchun Shi,Erdao Qu,,,,43.7289674,126.1997366
1054,1091,China Telecom,china, Guangdong Sheng, Shenzhen Shi, Nanshan Qu,,,,23.1357694,113.1982688
1055,1092,China Telecom,china, Guangdong, Zhaoqing, Sihui,,,,23.1357694,113.1982688
1056,1093,Digital Realty,brazil,sao simao,SP-330,,130000,,20,-21.4800208,-47.5531095
1057,1094,China Telecom,china, Sichuan Sheng, Chengdu Shi, Wuhou Qu,,,,30.5000001,102.4999999
1058,1095,Zenlayer,china, Tianjin, Xiqing,6 Zi Yuan Lu,,,,39.1175488,117.1913008
1059,1096,China Telecom,china, Beijing, Haidian,Kaituo Rd,,,,39.9057136,116.3912972
1060,1097,Enzu,usa, TX, Dallas,8600 Harry Hines Boulevard,,,,31.2638905,-98.5456116
1061,1099,China Telecom,china, Shanghai Shi, Pudong Xinqu,Pudong Security Guard Service General Company No.2 Branch (Guiqiao Road),,,,31.2323437,121.4691024
1062,1100,China Telecom,usa,NY, New York,60 Hudson Street,,,,43.1561681,-75.8449946
1063,1101,China Telecom,china, Guizhou, Guiyang,Guanshanhu,,,,27.0,107.0
1064,1102,China Telecom,usa,NY, New York,60 Hudson Street,,,,43.1561681,-75.8449946
1065,1103,Enzu,usa, TX, Dallas,1950 North Stemmons Freeway,,,,31.2638905,-98.5456116
1066,1104,China Telecom,china, Zhejiang, Hangzhou, Jianggan,,,,29.0000001,119.9999999
1067,1105,Enzu,usa, NY, New York,32 Avenue of the Americas,,,,43.1561681,-75.8449946
1068,1106,Enzu,usa, IL, Elk Grove Village,1905 Lunt Avenue,,,,40.0796606,-89.4337288
1069,1108,China Telecom,china, Sichuan, Guangyuan,Lizhou,,,,30.5000001,102.4999999
1070,1109,China Telecom,china, Sichuan Sheng, Mianyang Shi, Fucheng Qu,,,,30.5000001,102.4999999
1071,1110,China Telecom,china, Shanghai,Pudong,,,,,31.2323437,121.4691024
1072,1111,China Telecom,china, Heilongjiang, Haerbin Shi,Nangang Qu,,,,48.0000047,127.999992
1073,1112,China Telecom,china, Gansu Sheng, Lanzhou Shi, Chengguan Qu,,,,38.0000001,101.9999999
1074,1113,Enzu,usa, NY, New York, Hudson Street,,,,43.1561681,-75.8449946
1075,1116,Microsoft Azure,usa, VA, Boydton,101 Herbert Drive,1100000,,,37.1232245,-78.4927721
1076,1117,Microsoft Azure,netherlands, Noord-Holland, 1118 CZ Luchthaven Schiphol,Evert van de Beekstraat 354,,,,52.7212825,4.820665
1077,1118,Amazon AWS,germany, 60489 Frankfurt am Main,Eschborner Landstraße 100,,,,,50.125231,8.608806593
1078,1119,Microsoft Azure,ireland, Co. Dublin, Dublin 22, Grange,303000,,,53.40651475,-6.286667703
1079,1120,China Telecom,china, Beijing, Chaoyang, Wangjing,,,,39.9057136,116.3912972
1080,1121,China Telecom,china, Beijing, Haidian,Shangdi E Rd,,,,39.9057136,116.3912972
1081,1122,China Telecom,china, Jiangxi, Jiujiang,Xunyang,,,,28.0,116.0
1082,1123,China Telecom,china, Jiangsu, Yancheng, Tinghu District,,,,33.0000001,119.9999999
1083,1126,China Telecom,china, Guangdong, Guangzhou,Huangpu,,,,23.1357694,113.1982688
1084,1127,China Telecom,china, Jiangxi, Nanchang,Qingshanhu,,,,28.0,116.0
1085,1128,Enzu,japan, Tokyo, Shinagawa,Higashishinagawa,,,,35.6821936,139.762221
1086,1129,China Telecom,china, Jiangsu, Suzhou,Huqiu,,,,33.0000001,119.9999999
1087,1130,China Telecom,china, Jiangsu, Changzhou, Tianning,,,,33.0000001,119.9999999
1088,1131,China Telecom,china, Shanghai Shi, Yangpu Qu, Wu Jiao Chang,,,,31.2323437,121.4691024
1089,1132,China Telecom,china, Jiangxi, Nanchang,Qingshanhu,,,,28.0,116.0
1090,1133,Enzu,usa, CA, Santa Clara,2151 Mission College Boulevard,,,,36.7014631,-118.755997
1091,1135,Digital Realty,brazil, 13141-005, Paulínia - SP,Rua Sebastião Cardoso - Parque Brasil 500,86000,,14,-30.8169639,-53.9056337
1092,1136,China Telecom,china, Guangxi, Guilin, Qixing,,,,24.0,109.0
1093,1137,MOD Mission Critical,usa, MN, Minneapolis,511 11th Avenue South,9500,9500,,45.9896587,-94.6113288
1094,1138,China Telecom,china, Guangdong, Shenzhen,Nanshan,,,,23.1357694,113.1982688
1095,1139,Telia Company,france, 92400 Courbevoie,124 Boulevard de Verdun,,,,,48.89764322,2.254513553
1096,1140,MOD Mission Critical,usa, CA, San Diego,12270 World Trade Drive,88000,55140,1.2,36.7014631,-118.755997
1097,1141,Telehouse,china, Beijing, Chaoyang District,no 1 Jiuxianqiao East Road,,51667,,39.9057136,116.3912972
1098,1142,China Telecom,china, Shanghai Shi, Huangpu Qu, Ren Min Guang Chang,,,,31.2323437,121.4691024
1099,1143,Cogent Communications,france,Toulouse,,,,,,43.6044622,1.4442469
1100,1144,China Telecom,china, Shaanxi, Xi'an, Xi'an,,,,35.5895959,109.3013107
1101,1145,China Telecom,china, Jiangsu, Nanjing,Gulou,,,,33.0000001,119.9999999
1102,1147,Digital Realty,brazil,sao simao,SP-330,,130000,,20,-21.4800208,-47.5531095
1103,1148,China Telecom,china, Guangdong Sheng, Shenzhen Shi, Nanshan Qu,,,,23.1357694,113.1982688
1104,1149,China Telecom,china, Guangdong, Shaoguan, Wujiang,,,,23.1357694,113.1982688
1105,1151,Netshop ISP,malta, Swieqi,Madliena Heights,,,,,35.9236256,14.469548
1106,1152,China Telecom,china, Jiangsu, Wuxi,Yixing,,,,33.0000001,119.9999999
1107,1153,China Telecom,china, Jiangsu, Suzhou, Taicang,,,,33.0000001,119.9999999
1108,1155,China Telecom,china, Zhejiang, Lishui,Liandu,,,,29.0000001,119.9999999
1109,1156,China Telecom,china, Hubei, Wuhan,Qiaokou,,,,31.15305035,112.8806423
1110,1157,China Telecom,china, Jiangsu, Suzhou, Gusu District,,,,33.0000001,119.9999999
1111,1158,China Telecom,china, Shanghai Shi, Jingan Qu, Jiangchang 3rd Road,,,,31.2323437,121.4691024
1112,1159,China Telecom,china, Sichuan Sheng, Chengdu Shi, Pidu Qu,,,,30.5000001,102.4999999
1113,1160,NETdepot,usa,CA, Fremont,760 Mission Ct,,,,36.7014631,-118.755997
1114,1161,Cogent Communications,usa, VA, Herndon,510 Huntmar Park Drive,60421,60421,,37.1232245,-78.4927721
1115,1162,MOD Mission Critical,usa, AZ, Phoenix,120 East Van Buren Street,347000,175000,32.3,34.395342,-111.763275
1116,1163,PhoenixNAP,usa, GA, Marietta,1130 Powers Ferry Place,73000,,1,32.3293809,-83.1137366
1117,1164,China Telecom,china, Yunnan Sheng, Kunming Shi, Guandu Qu,,,,25.0,102.0
1118,1165,China Telecom,china, Hainan Sheng, Haikou Shi, 金濂路 Longhua Qu,,,,19.2000001,109.5999999
1119,1166,Zenlayer,indonesia, Jakarta 12710, South Jakarta City, Mampang Prapatan,,,,-6.175247,106.8270488
1120,1167,China Telecom,uk, London,Isle of Dogs,,,,,51.5074456,-0.1277653
1121,1168,Cologix,canada, QC, Montréal,2351 Boulevard Alfred Nobel,5000,5000,,52.4760892,-71.8258668
1122,1169,China Telecom,japan, Tokyo, Ota City,Heiwajima,,,,35.6821936,139.762221
1123,1170,Tel Networks Inc.,canada, NB, Saint John,Millidgeville,,,,46.500283,-66.750183
1124,1171,Cogent Communications,usa, FL, Tampa,400 North Tampa Street,474596,3298,,27.7567667,-81.4639835
1125,1172,Digital Realty,chile, Quilicura, Santiago,Calle Guacolda 2100,226000,,31,-33.3600426,-70.7118564
1126,1173,Cologix,usa, NJ, Cedar Knolls,16 Wing Drive,50000,50000,,40.0757384,-74.4041622
1127,1174,Equinix,oman, Barka,Al Batinah,,,,,23.6665754,57.8820597
1128,1175,Element Critical,usa, IL, Wood Dale,711 North Edgewood Avenue,151000,85500,7,40.0796606,-89.4337288
1129,1176,Digital Realty,usa,IL, Franklin Park,9355 Grand Avenue,292000,,26,40.0796606,-89.4337288
1130,1177,Zenlayer,japan, Tokyo, Shinagawa City,Higashi-Shinagawa,,,,35.6821936,139.762221
1131,1178,DataBank,usa, UT, Riverton,14860 Pony Express Road,,20740,2.75,39.4225192,-111.714358
1132,1179,MOD Mission Critical,italy, Metropolitan City of Milan, 20079 Basiglio,13,64583,22625,,45.4542119,9.111350962
1133,1180,MOD Mission Critical,usa, UT, Murray,3949 South 200 East,36000,14713,1.92,39.4225192,-111.714358
1134,1181,Digital Realty,kenya, Mombasa,Mombasa Road,,17000,,2,-4.05052,39.667169
1135,1182,DataBank,usa, PA, Philadelphia,401 North Broad Street,,7760,0.34,40.9699889,-77.7278831
1136,1184,Cogent Communications,canada, ON, Mississauga,2920 Matheson Blvd E,230000,7640,,50.000678,-86.000977
1137,1185,MOD Mission Critical,france, 13015 Marseille,136 Chemin du Littoral,,47000,,12,43.35590858,5.35713673
1138,1186,Cogent Communications,france, Antibes,165 Rue des Cistes,,,,,43.5812868,7.1262071
1139,1187,CyrusOne,usa,WA, Quincy,D Street,930000,720000,90,47.2868352,-120.212613
1140,1188,Cogent Communications,usa, KY, Louisville,332 West Broadway,1600,1600,,37.5726028,-85.1551411
1141,1189,Cogent Communications,usa, MN, Minneapolis,250 Marquette Avenue,522656,13500,,45.9896587,-94.6113288
1142,1190,Flexential,usa,TN, Brentwood,7100 Commerce Way suite 25,19150,12500,1.49,35.7730076,-86.2820081
1143,1191,Hivelocity,poland, Poznań,Półwiejska 42,,,,,52.4006632,16.91973259
1144,1192,Netshop ISP,usa, DC,Washington D.C.,,,,,39.7940527,-100.472769
1145,1193,Iron Mountain Data Centers,usa, VA, Manassas,11580 Hayden Road,,,,37.1232245,-78.4927721
1146,1194,Enzu,australia, Alexandria NSW,200 Bourke Road,,,,,-33.9091568,151.1921281
1147,1195,Digital Realty,brazil, 21535-510, Rio de Janeiro - State of Rio de Janeiro, 513 - Pavuna,75000,,10,-22.8730922,-43.2481833
1148,1196,MOD Mission Critical,colombia, Cundinamarca, Tocancipá,Zona Franca de Tocancipá,70000,,,5.1096596,-74.0995854
1149,1197,China Telecom,china, Zhejiang, Huzhou,Wuxing,,,,29.0000001,119.9999999
1150,1198,China Telecom,china, Jiangsu, Suzhou,Kunshan,,,,33.0000001,119.9999999
1151,1200,Pulsant,uk, Tyne and Wear NE27 0QF, North Shields, Shiremoor,8783,4026,0.8,54.96965335,-1.5906398
1152,1201,uNetworks,germany, 12103 Berlin,Alboinstraße 36-42,,,11324,,52.46207319,13.37620796
1153,1202,EdgeConnex,usa, FL, Miami,475 Northeast 185th Street,65518,,6,27.7567667,-81.4639835
1154,1203,Hive Data Center,canada,QC, Montréal,2800 Trans-Canada Hwy,,,,52.4760892,-71.8258668
1155,1204,STACK EMEA,norway, 2821 Gjøvik,Hans Mustads gate 31,,22604,,,60.79527506,10.67868896
1156,1205,uNetworks,germany, Hamburg,Wendenstraße 408,,,4746,,53.550341,10.000654
1157,1206,Microsoft Azure,china,Beijing,,,,,,39.9057136,116.3912972
1158,1207,myLoc a WIIT Company,germany, 40472 Düsseldorf,Wahlerstraße 32,,,6006,,51.27243747,6.807388589
1159,1209,unWired Broadband LLC,usa,CA, Fresno,215 W Fallbrook Ave suite 203,,,,36.7014631,-118.755997
1160,1210,Pulsant,uk, Berkshire RG2 0QS, Reading,Smallmead Road,26845,15317,,51.4534889,-1.031872959
1161,1211,"Colovore, LLC",usa, CA, Santa Clara,1101 Space Park Drive,24000,12000,9,36.7014631,-118.755997
1162,1212,ByteGrid,usa, MD, Silver Spring,12401 Prosperity Drive,214000,90000,,39.5162401,-76.9382069
1163,1213,uNetworks,germany, Hanover,Günther-Wagner-Allee 13,,,11614,,52.3744779,9.7385532
1164,1214,EvoSwitch,usa, PA, Boyers,1137 Branchton Road,300000,,10.5,40.9699889,-77.7278831
1165,1215,omart,uk, Manchester, Stretford, Trafford Park,5813,,1.5,53.4794892,-2.2451148
1166,1216,Skybox Datacenters,usa, Illinois 60007, Elk Grove Village,800 E Devon Ave,190000,84625,30,42.2749387,-88.2282752
1167,1217,Segra,usa, NC, Raleigh,2100 Garner Station Boulevard,50000,7800,2.5,35.6729639,-79.0392919
1168,1218,DCI Data Centers,new zealand, Auckland,Westgate,,,,,-36.852095,174.7631803
